Train,Type,From,To,StartTime,EndTime
Train_10,Train Trip,Station1,Station3,216600,219120
Train_10,Light Travel,Station3,Station3,219120,219120
Train_10,Train Trip,Station3,Station1,220080,222480
Train_10,Light Travel,Station1,Station1,222480,222480
Train_10,Train Trip,Station1,Station3,223800,226320
Train_10,Light Travel,Station3,Station3,226320,226320
Train_10,Train Trip,Station3,Station1,227280,229680
Train_10,Light Travel,Station1,Station1,229680,229680
Train_10,Train Trip,Station1,Station3,231000,233520
Train_10,Light Travel,Station3,Station3,233520,233520
Train_10,Train Trip,Station3,Station1,234480,236880
Train_10,Light Travel,Station1,Station1,236880,236880
Train_10,Train Trip,Station1,Station3,238200,240720
Train_10,Light Travel,Station3,Station3,240720,240720
Train_10,Train Trip,Station3,Station1,241680,244080
Train_10,Light Travel,Station1,Station1,244080,244080
Train_10,Train Trip,Station1,Station3,245400,247920
Train_10,Light Travel,Station3,Station3,247920,247920
Train_10,Train Trip,Station3,Station1,248880,251280
Train_10,Light Travel,Station1,Station1,251280,251280
Train_10,Train Trip,Station1,Station3,252600,255120
Train_10,Light Travel,Station3,Station3,255120,255120
Train_10,Train Trip,Station3,Station1,256080,258480
Train_10,Light Travel,Station1,Station1,258480,258480
Train_10,Train Trip,Station1,Station3,259800,262320
Train_10,Light Travel,Station3,Station3,262320,262320
Train_10,Train Trip,Station3,Station1,277680,280080
Train_10,Light Travel,Station1,Station1,280080,280080
Train_10,Train Trip,Station1,Station3,281400,283920
Train_10,Light Travel,Station3,Station3,283920,283920
Train_10,Train Trip,Station3,Station1,284880,287280
Train_10,Light Travel,Station1,Station1,287280,287280
Train_10,Train Trip,Station1,Station3,288600,291120
Train_10,Light Travel,Station3,Station3,291120,291120
Train_10,Train Trip,Station3,Station1,292080,294480
Train_10,Light Travel,Station1,Station1,294480,294480
Train_10,Train Trip,Station1,Station3,295800,298320
Train_10,Light Travel,Station3,Station3,298320,298320
Train_10,Train Trip,Station3,Station1,299280,301680
Train_10,Light Travel,Station1,Station1,301680,301680
Train_10,Train Trip,Station1,Station3,303000,305520
Train_10,Light Travel,Station3,Station3,305520,305520
Train_10,Train Trip,Station3,Station1,306480,308880
Train_10,Light Travel,Station1,Station1,308880,308880
Train_10,Train Trip,Station1,Station3,310200,312720
Train_10,Light Travel,Station3,Station3,312720,312720
Train_10,Train Trip,Station3,Station1,313680,316080
Train_10,Light Travel,Station1,Station1,316080,316080
Train_10,Train Trip,Station1,Station3,317400,319920
Train_10,Light Travel,Station3,Station3,319920,319920
Train_10,Train Trip,Station3,Station1,320880,323280
Train_10,Light Travel,Station1,Station1,323280,323280
Train_10,Train Trip,Station1,Station3,324600,327120
Train_10,Light Travel,Station3,Station3,327120,327120
Train_10,Train Trip,Station3,Station1,328080,330480
Train_10,Light Travel,Station1,Station1,330480,330480
Train_10,Train Trip,Station1,Station3,331800,334320
Train_10,Light Travel,Station3,Station3,334320,334320
Train_10,Train Trip,Station3,Station1,335280,337680
Train_10,Light Travel,Station1,Station1,337680,337680
Train_10,Train Trip,Station1,Station3,339000,341520
Train_10,Light Travel,Station3,Station3,341520,341520
Train_10,Train Trip,Station3,Station1,342480,344880
Train_10,Light Travel,Station1,Station1,344880,344880
Train_10,Train Trip,Station1,Station3,346200,348720
Train_10,Light Travel,Station3,Station3,348720,348720
Train_10,Train Trip,Station3,Station14,349620,352500
Train_10,Light Travel,Station14,Station14,352500,352500
Train_10,Train Trip,Station14,Station3,358020,360960
Train_10,Light Travel,Station3,Station3,360960,360960
Train_10,Train Trip,Station3,Station1,362280,364680
Train_10,Light Travel,Station1,Station1,364680,364680
Train_10,Train Trip,Station1,Station3,366060,368520
Train_10,Light Travel,Station3,Station3,368520,368520
Train_10,Train Trip,Station3,Station1,369480,371880
Train_10,Light Travel,Station1,Station1,371880,371880
Train_10,Train Trip,Station1,Station3,373260,375720
Train_10,Light Travel,Station3,Station3,375720,375720
Train_10,Train Trip,Station3,Station1,376680,379080
Train_10,Light Travel,Station1,Station1,379080,379080
Train_10,Train Trip,Station1,Station3,380460,382920
Train_10,Light Travel,Station3,Station3,382920,382920
Train_10,Train Trip,Station3,Station1,383880,386280
Train_10,Light Travel,Station1,Station1,386280,386280
Train_10,Train Trip,Station1,Station3,387660,390120
Train_10,Light Travel,Station3,Station3,390120,390120
Train_10,Train Trip,Station3,Station1,391080,393480
Train_10,Light Travel,Station1,Station1,393480,393480
Train_10,Train Trip,Station1,Station3,394860,397320
Train_10,Light Travel,Station3,Station3,397320,397320
Train_10,Train Trip,Station3,Station1,398280,400680
Train_10,Light Travel,Station1,Station1,400680,400680
Train_10,Train Trip,Station1,Station3,402060,404520
Train_10,Light Travel,Station3,Station3,404520,404520
Train_10,Train Trip,Station3,Station1,405480,407880
Train_10,Light Travel,Station1,Station1,407880,407880
Train_10,Train Trip,Station1,Station3,409260,411720
Train_10,Light Travel,Station3,Station3,411720,411720
Train_10,Train Trip,Station3,Station1,412680,415080
Train_10,Light Travel,Station1,Station1,415080,415080
Train_10,Train Trip,Station1,Station3,416460,418920
Train_10,Light Travel,Station3,Station3,418920,418920
