Train,Type,From,To,StartTime,EndTime
Train_16,Train Trip,Station9,Station3,140940,145260
Train_18,Train Trip,Station3,Station18,141060,149340
Train_19,Train Trip,Station26,Station30,141120,144300
Train_24,Light Travel,Station3,Station3,141660,141660
Train_20,Light Travel,Station22,Station22,141720,141720
Train_8,Light Travel,Station17,Station17,141720,141720
Train_9,Light Travel,Station3,Station3,141840,141840
Train_11,Train Trip,Station18,Station3,142020,150480
Train_25,Light Travel,Station18,Station18,142140,142140
Train_24,Train Trip,Station3,Station11,142500,150720
Train_8,Train Trip,Station17,Station21,142560,147240
Train_17,Light Travel,Station9,Station9,142860,142860
Train_6,Light Travel,Station5,Station5,143100,143100
Train_2,Light Travel,Station3,Station3,143280,143280
Train_17,Train Trip,Station9,Station3,143340,147060
Train_3,Light Travel,Station3,Station3,143460,143460
Train_6,Train Trip,Station5,Station14,143520,144000
Train_22,Light Travel,Station17,Station17,143520,143520
Train_15,Light Travel,Station21,Station21,143640,143640
Train_10,Train Trip,Station1,Station17,143820,147120
Train_6,Light Travel,Station14,Station14,144000,144000
Train_21,Light Travel,Station1,Station1,144120,144120
Train_19,Light Travel,Station30,Station30,144300,144300
Train_22,Train Trip,Station17,Station1,144360,147720
Train_15,Train Trip,Station21,Station17,144360,148920
Train_3,Train Trip,Station3,Station24,144480,152700
Train_20,Train Trip,Station22,Station3,144540,152640
Train_9,Train Trip,Station3,Station18,144660,152940
Train_6,Train Trip,Station14,Station3,144900,152460
Train_16,Light Travel,Station3,Station3,145260,145260
Train_13,Light Travel,Station17,Station17,145320,145320
Train_19,Train Trip,Station30,Station26,145440,148560
Train_28,Light Travel,Station3,Station3,145440,145440
Train_12,Train Trip,Station24,Station25,145500,146160
Train_1,Light Travel,Station24,Station24,145500,145500
Train_25,Train Trip,Station18,Station3,145620,154080
Train_23,Light Travel,Station18,Station18,145740,145740
Train_4,Train Trip,Station19,Station9,146100,146520
Train_28,Train Trip,Station3,Station11,146100,154320
Train_13,Train Trip,Station17,Station21,146160,150840
Train_12,Light Travel,Station25,Station25,146160,146160
Train_16,Train Trip,Station3,Station5,146280,153960
Train_4,Light Travel,Station9,Station9,146520,146520
Train_27,Light Travel,Station3,Station3,146880,146880
Train_4,Train Trip,Station9,Station3,146940,150660
Train_17,Light Travel,Station3,Station28,147060,149160
Train_5,Light Travel,Station5,Station5,147120,147120
Train_10,Light Travel,Station17,Station17,147120,147120
Train_8,Light Travel,Station21,Station21,147240,147240
Train_12,Train Trip,Station25,Station24,147420,147960
Train_21,Train Trip,Station1,Station17,147420,150720
Train_22,Light Travel,Station1,Station1,147720,147720
Train_10,Train Trip,Station17,Station1,147960,151320
Train_8,Train Trip,Station21,Station17,147960,152520
Train_1,Train Trip,Station24,Station3,147960,156240
Train_12,Light Travel,Station24,Station24,147960,147960
Train_5,Train Trip,Station5,Station3,148080,156060
Train_27,Train Trip,Station3,Station22,148080,156120
Train_2,Train Trip,Station3,Station18,148260,156540
Train_19,Light Travel,Station26,Station26,148560,148560
Train_14,Light Travel,Station3,Station3,148860,148860
Train_7,Light Travel,Station22,Station22,148920,148920
Train_15,Light Travel,Station17,Station17,148920,148920
Train_26,Light Travel,Station3,Station3,149040,149040
Train_23,Train Trip,Station18,Station3,149220,157680
Train_18,Light Travel,Station18,Station5,149340,149700
Train_26,Train Trip,Station3,Station11,149700,157920
Train_17,Train Trip,Station28,Station9,149760,153660
Train_15,Train Trip,Station17,Station21,149760,154440
Train_14,Train Trip,Station3,Station5,149880,157500
Train_11,Light Travel,Station3,Station3,150480,150480
Train_29,Train Trip,Station9,Station3,150540,154260
Train_4,Light Travel,Station3,Station3,150660,150660
Train_18,Train Trip,Station5,Station14,150720,151200
Train_24,Light Travel,Station11,Station19,150720,154440
Train_21,Light Travel,Station17,Station17,150720,150720
Train_13,Light Travel,Station21,Station21,150840,150840
Train_22,Train Trip,Station1,Station17,151020,154320
Train_18,Light Travel,Station14,Station18,151200,152100
Train_10,Light Travel,Station1,Station1,151320,151320
Train_21,Train Trip,Station17,Station1,151560,154920
Train_13,Train Trip,Station21,Station17,151560,156120
Train_11,Train Trip,Station3,Station24,151680,159900
Train_7,Train Trip,Station22,Station3,151740,159840
Train_4,Train Trip,Station3,Station18,151860,160140
Train_19,Train Trip,Station26,Station30,151920,155100
Train_6,Light Travel,Station3,Station3,152460,152460
Train_8,Light Travel,Station17,Station17,152520,152520
Train_20,Light Travel,Station3,Station3,152640,152640
Train_12,Train Trip,Station24,Station25,152700,153360
Train_3,Light Travel,Station24,Station24,152700,152700
Train_18,Train Trip,Station18,Station3,152820,161280
Train_9,Light Travel,Station18,Station18,152940,152940
Train_6,Train Trip,Station3,Station9,153300,157140
Train_8,Train Trip,Station17,Station21,153360,158040
Train_12,Light Travel,Station25,Station25,153360,153360
Train_20,Train Trip,Station3,Station9,153480,157740
Train_17,Light Travel,Station9,Station9,153660,153660
Train_16,Light Travel,Station5,Station5,153960,153960
Train_25,Light Travel,Station3,Station3,154080,154080
Train_17,Train Trip,Station9,Station3,154140,157860
Train_29,Light Travel,Station3,Station3,154260,154260
Train_28,Light Travel,Station11,Station11,154320,154320
Train_22,Light Travel,Station17,Station17,154320,154320
Train_16,Train Trip,Station5,Station14,154380,154800
Train_15,Light Travel,Station21,Station21,154440,154440
Train_24,Train Trip,Station19,Station9,154560,154860
Train_12,Train Trip,Station25,Station24,154620,155160
Train_10,Train Trip,Station1,Station17,154620,157920
Train_16,Light Travel,Station14,Station14,154800,154800
Train_24,Light Travel,Station9,Station9,154860,154860
Train_21,Light Travel,Station1,Station1,154920,154920
Train_19,Light Travel,Station30,Station30,155100,155100
Train_22,Train Trip,Station17,Station1,155160,158520
Train_15,Train Trip,Station21,Station17,155160,159720
Train_3,Train Trip,Station24,Station17,155160,161040
Train_12,Light Travel,Station24,Station24,155160,155160
Train_25,Train Trip,Station3,Station22,155280,163320
Train_24,Train Trip,Station9,Station3,155340,159660
Train_29,Train Trip,Station3,Station18,155460,163740
Train_5,Light Travel,Station3,Station3,156060,156060
Train_27,Light Travel,Station22,Station22,156120,156120
Train_13,Light Travel,Station17,Station17,156120,156120
Train_19,Train Trip,Station30,Station9,156240,158280
Train_1,Light Travel,Station3,Station3,156240,156240
Train_9,Train Trip,Station18,Station3,156420,164880
Train_2,Light Travel,Station18,Station18,156540,156540
Train_1,Train Trip,Station3,Station9,156900,160740
Train_13,Train Trip,Station17,Station21,156960,161640
Train_5,Train Trip,Station3,Station9,157080,161340
Train_6,Light Travel,Station9,Station9,157140,157140
Train_14,Light Travel,Station5,Station5,157500,157500
Train_23,Light Travel,Station3,Station3,157680,157680
Train_6,Train Trip,Station9,Station3,157740,161460
Train_20,Light Travel,Station9,Station9,157740,157740
Train_17,Light Travel,Station3,Station3,157860,157860
Train_14,Train Trip,Station5,Station14,157920,158340
Train_26,Light Travel,Station11,Station11,157920,157920
Train_10,Light Travel,Station17,Station17,157920,157920
Train_20,Train Trip,Station9,Station19,157980,159240
Train_8,Light Travel,Station21,Station21,158040,158040
Train_21,Train Trip,Station1,Station17,158220,161520
Train_19,Light Travel,Station9,Station9,158280,158280
Train_14,Light Travel,Station14,Station14,158340,158340
Train_22,Light Travel,Station1,Station1,158520,158520
Train_10,Train Trip,Station17,Station1,158760,162120
Train_8,Train Trip,Station21,Station17,158760,163320
Train_23,Train Trip,Station3,Station11,158880,166320
Train_19,Train Trip,Station9,Station3,158940,163260
Train_27,Train Trip,Station22,Station17,158940,164640
Train_17,Train Trip,Station3,Station5,159060,166920
Train_20,Light Travel,Station19,Station19,159240,159240
Train_24,Light Travel,Station3,Station3,159660,159660
Train_15,Light Travel,Station17,Station29,159720,161760
Train_7,Light Travel,Station3,Station3,159840,159840
Train_12,Train Trip,Station24,Station25,159900,160560
Train_11,Light Travel,Station24,Station24,159900,159900
Train_2,Train Trip,Station18,Station3,160020,168480
Train_4,Light Travel,Station18,Station18,160140,160140
Train_12,Light Travel,Station25,Station25,160560,160560
Train_24,Train Trip,Station3,Station9,160680,164940
Train_1,Light Travel,Station9,Station9,160740,160740
Train_3,Light Travel,Station17,Station17,161040,161040
Train_18,Light Travel,Station3,Station3,161280,161280
Train_1,Train Trip,Station9,Station17,161340,162840
Train_5,Light Travel,Station9,Station9,161340,161340
Train_6,Light Travel,Station3,Station3,161460,161460
Train_21,Light Travel,Station17,Station17,161520,161520
Train_13,Light Travel,Station21,Station21,161640,161640
Train_3,Train Trip,Station17,Station31,161760,162000
Train_12,Train Trip,Station25,Station24,161820,162360
Train_15,Train Trip,Station29,Station17,161820,163620
Train_22,Train Trip,Station1,Station17,161820,165120
Train_3,Light Travel,Station31,Station31,162000,162000
Train_10,Light Travel,Station1,Station1,162120,162120
Train_13,Train Trip,Station21,Station30,162360,167700
Train_11,Train Trip,Station24,Station17,162360,168240
Train_12,Light Travel,Station24,Station24,162360,162360
Train_5,Train Trip,Station9,Station3,162540,166860
Train_6,Train Trip,Station3,Station18,162660,170940
Train_21,Train Trip,Station17,Station9,162840,164340
Train_1,Light Travel,Station17,Station17,162840,162840
Train_19,Light Travel,Station3,Station3,163260,163260
Train_25,Light Travel,Station22,Station22,163320,163320
Train_8,Light Travel,Station17,Station17,163320,163320
Train_3,Train Trip,Station31,Station17,163380,163620
Train_4,Train Trip,Station18,Station3,163620,172080
Train_15,Light Travel,Station17,Station17,163620,163620
Train_3,Light Travel,Station17,Station17,163620,163620
Train_3,Train Trip,Station17,Station9,163740,166200
Train_29,Light Travel,Station18,Station18,163740,163740
Train_1,Train Trip,Station17,Station21,164160,168840
Train_19,Train Trip,Station3,Station9,164280,168540
Train_21,Light Travel,Station9,Station9,164340,164340
Train_8,Train Trip,Station17,Station11,164640,169920
Train_27,Light Travel,Station17,Station17,164640,164640
Train_9,Light Travel,Station3,Station3,164880,164880
Train_24,Light Travel,Station9,Station9,164940,164940
Train_22,Light Travel,Station17,Station17,165120,165120
Train_15,Train Trip,Station17,Station12,165180,165540
Train_10,Train Trip,Station1,Station30,165420,169500
Train_15,Light Travel,Station12,Station12,165540,165540
Train_21,Train Trip,Station9,Station3,166140,170460
Train_25,Train Trip,Station22,Station17,166140,171840
Train_3,Light Travel,Station9,Station14,166200,169500
Train_18,Train Trip,Station3,Station5,166260,174120
Train_23,Light Travel,Station11,Station11,166320,166320
Train_22,Train Trip,Station17,Station9,166440,167940
Train_5,Light Travel,Station3,Station3,166860,166860
Train_17,Light Travel,Station5,Station5,166920,166920
Train_29,Train Trip,Station18,Station3,167220,175680
Train_17,Train Trip,Station5,Station14,167340,168540
Train_13,Light Travel,Station30,Station30,167700,167700
Train_5,Train Trip,Station3,Station9,167880,172140
Train_22,Light Travel,Station9,Station9,167940,167940
Train_11,Light Travel,Station17,Station17,168240,168240
Train_2,Light Travel,Station3,Station3,168480,168480
Train_24,Train Trip,Station9,Station32,168540,169860
Train_19,Light Travel,Station9,Station9,168540,168540
Train_17,Light Travel,Station14,Station14,168540,168540
Train_11,Train Trip,Station17,Station16,168660,169380
Train_13,Train Trip,Station30,Station1,168840,172920
Train_1,Light Travel,Station21,Station21,168840,168840
Train_11,Light Travel,Station16,Station16,169380,169380
Train_10,Light Travel,Station30,Station30,169500,169500
Train_22,Train Trip,Station9,Station3,169740,174060
Train_24,Light Travel,Station32,Station9,169860,170820
Train_8,Light Travel,Station11,Station11,169920,169920
Train_21,Light Travel,Station3,Station3,170460,170460
Train_10,Train Trip,Station30,Station1,170640,174720
Train_6,Light Travel,Station18,Station18,170940,170940
Train_27,Train Trip,Station17,Station11,171840,177600
Train_25,Light Travel,Station17,Station17,171840,171840
Train_4,Light Travel,Station3,Station3,172080,172080
Train_5,Light Travel,Station9,Station9,172140,172140
Train_25,Train Trip,Station17,Station9,172320,176220
Train_13,Light Travel,Station1,Station1,172920,172920
Train_4,Train Trip,Station3,Station9,173460,177540
Train_15,Train Trip,Station12,Station13,174000,174600
Train_22,Light Travel,Station3,Station3,174060,174060
Train_18,Light Travel,Station5,Station5,174120,174120
Train_18,Train Trip,Station5,Station14,174540,175020
Train_15,Light Travel,Station13,Station13,174600,174600
Train_10,Light Travel,Station1,Station1,174720,174720
Train_18,Light Travel,Station14,Station14,175020,175020
Train_29,Light Travel,Station3,Station23,175680,176940
Train_15,Train Trip,Station13,Station15,175860,180000
Train_25,Light Travel,Station9,Station9,176220,176220
Train_4,Light Travel,Station9,Station9,177540,177540
Train_27,Light Travel,Station11,Station11,177600,177600
Train_15,Light Travel,Station15,Station15,180000,180000
Train_11,Train Trip,Station16,Station17,187080,187800
Train_22,Train Trip,Station3,Station18,187080,196140
Train_20,Train Trip,Station19,Station9,187740,188040
Train_24,Train Trip,Station9,Station3,187740,192060
Train_11,Light Travel,Station17,Station17,187800,187800
Train_20,Light Travel,Station9,Station9,188040,188040
Train_20,Train Trip,Station9,Station3,188340,192240
Train_11,Train Trip,Station17,Station20,188520,189000
Train_10,Train Trip,Station1,Station17,188820,192120
Train_6,Train Trip,Station18,Station3,188820,197280
Train_11,Light Travel,Station20,Station20,189000,189000
Train_27,Train Trip,Station11,Station3,189240,197460
Train_3,Train Trip,Station14,Station5,189360,189840
Train_19,Train Trip,Station9,Station3,189540,193680
Train_3,Light Travel,Station5,Station5,189840,189840
Train_11,Train Trip,Station20,Station1,190080,194520
Train_13,Train Trip,Station1,Station17,190620,193920
Train_5,Train Trip,Station9,Station21,190920,194040
Train_3,Train Trip,Station5,Station3,190980,199260
Train_21,Train Trip,Station3,Station22,190980,199320
Train_1,Train Trip,Station21,Station17,191160,195720
Train_29,Train Trip,Station23,Station9,191160,197520
Train_4,Train Trip,Station9,Station3,191340,195660
Train_16,Train Trip,Station14,Station5,191400,191820
Train_26,Train Trip,Station11,Station3,191400,199440
Train_7,Train Trip,Station3,Station18,191700,199920
Train_16,Light Travel,Station5,Station5,191820,191820
Train_25,Train Trip,Station9,Station3,191940,195840
Train_24,Light Travel,Station3,Station23,192060,193320
Train_10,Light Travel,Station17,Station17,192120,192120
Train_20,Light Travel,Station3,Station3,192240,192240
Train_28,Train Trip,Station11,Station24,192300,192720
Train_14,Train Trip,Station14,Station18,192540,193260
Train_23,Train Trip,Station11,Station3,192600,201060
Train_12,Train Trip,Station24,Station25,192720,193200
Train_28,Light Travel,Station24,Station24,192720,192720
Train_20,Train Trip,Station3,Station9,192780,196740
Train_16,Train Trip,Station5,Station3,192780,200880
Train_10,Train Trip,Station17,Station21,192960,197640
Train_12,Light Travel,Station25,Station25,193200,193200
Train_14,Light Travel,Station18,Station18,193260,193260
Train_15,Train Trip,Station15,Station13,193560,197100
Train_19,Light Travel,Station3,Station3,193680,193680
Train_13,Light Travel,Station17,Station17,193920,193920
Train_5,Light Travel,Station21,Station21,194040,194040
Train_12,Train Trip,Station25,Station24,194100,194700
Train_14,Train Trip,Station18,Station3,194220,202860
Train_11,Light Travel,Station1,Station1,194520,194520
Train_2,Train Trip,Station3,Station24,194580,203100
Train_12,Light Travel,Station24,Station24,194700,194700
Train_13,Train Trip,Station17,Station1,194760,198120
Train_5,Train Trip,Station21,Station17,194760,199320
Train_24,Train Trip,Station23,Station9,194760,201120
Train_12,Train Trip,Station24,Station3,194760,203040
Train_17,Train Trip,Station14,Station5,194820,195540
Train_9,Train Trip,Station3,Station18,195300,203520
Train_19,Train Trip,Station3,Station9,195480,200940
Train_17,Light Travel,Station5,Station5,195540,195540
Train_8,Train Trip,Station11,Station24,195600,196080
Train_4,Light Travel,Station3,Station3,195660,195660
Train_1,Light Travel,Station17,Station17,195720,195720
Train_25,Light Travel,Station3,Station3,195840,195840
Train_28,Train Trip,Station24,Station25,196080,196680
Train_8,Light Travel,Station24,Station11,196080,196500
Train_22,Light Travel,Station18,Station18,196140,196140
Train_25,Train Trip,Station3,Station9,196380,200340
Train_17,Train Trip,Station5,Station3,196380,204480
Train_1,Train Trip,Station17,Station21,196560,201240
Train_8,Train Trip,Station11,Station3,196560,204660
Train_28,Light Travel,Station25,Station25,196680,196680
Train_20,Light Travel,Station9,Station9,196740,196740
Train_18,Train Trip,Station14,Station18,197040,197700
Train_15,Light Travel,Station13,Station17,197100,197400
Train_6,Light Travel,Station3,Station3,197280,197280
Train_27,Light Travel,Station3,Station3,197460,197460
Train_29,Light Travel,Station9,Station22,197520,201300
Train_10,Light Travel,Station21,Station21,197640,197640
Train_28,Train Trip,Station25,Station24,197700,198300
Train_18,Light Travel,Station18,Station18,197700,197700
Train_11,Train Trip,Station1,Station17,197820,201120
Train_18,Train Trip,Station18,Station3,197820,206460
Train_20,Train Trip,Station9,Station32,197940,200280
Train_13,Light Travel,Station1,Station1,198120,198120
Train_27,Train Trip,Station3,Station22,198180,206520
Train_28,Light Travel,Station24,Station24,198300,198300
Train_15,Train Trip,Station17,Station1,198360,201720
Train_10,Train Trip,Station21,Station17,198360,202920
Train_28,Train Trip,Station24,Station17,198360,204240
Train_6,Train Trip,Station3,Station18,198900,207120
Train_3,Light Travel,Station3,Station3,199260,199260
Train_21,Light Travel,Station22,Station24,199320,199500
Train_5,Light Travel,Station17,Station17,199320,199320
Train_26,Light Travel,Station3,Station3,199440,199440
Train_22,Train Trip,Station18,Station3,199620,208080
Train_7,Light Travel,Station18,Station18,199920,199920
Train_3,Train Trip,Station3,Station9,199980,203940
Train_4,Train Trip,Station3,Station26,200100,206160
Train_5,Train Trip,Station17,Station21,200160,204840
Train_20,Light Travel,Station32,Station28,200280,200340
Train_25,Light Travel,Station9,Station9,200340,200340
Train_26,Train Trip,Station3,Station9,200700,204720
Train_16,Light Travel,Station3,Station3,200880,200880
Train_19,Light Travel,Station9,Station9,200940,200940
Train_23,Light Travel,Station3,Station3,201060,201060
Train_24,Light Travel,Station9,Station27,201120,201240
Train_11,Light Travel,Station17,Station17,201120,201120
Train_25,Train Trip,Station9,Station19,201180,203520
Train_1,Light Travel,Station21,Station21,201240,201240
Train_13,Train Trip,Station1,Station17,201420,204720
Train_15,Light Travel,Station1,Station1,201720,201720
Train_11,Train Trip,Station17,Station1,201960,205320
Train_1,Train Trip,Station21,Station17,201960,206520
Train_16,Train Trip,Station3,Station24,202080,210300
Train_29,Train Trip,Station22,Station17,202140,207840
Train_24,Train Trip,Station27,Station19,202260,202440
Train_23,Train Trip,Station3,Station18,202260,210540
Train_24,Light Travel,Station19,Station19,202440,202440
Train_14,Light Travel,Station3,Station3,202860,202860
Train_10,Light Travel,Station17,Station17,202920,202920
Train_12,Light Travel,Station3,Station3,203040,203040
Train_21,Train Trip,Station24,Station25,203100,203760
Train_2,Light Travel,Station24,Station24,203100,203100
Train_7,Train Trip,Station18,Station3,203220,211680
Train_9,Light Travel,Station18,Station18,203520,203520
Train_25,Light Travel,Station19,Station9,203520,203880
Train_12,Train Trip,Station3,Station9,203700,207540
Train_10,Train Trip,Station17,Station21,203760,208440
Train_21,Light Travel,Station25,Station25,203760,203760
Train_14,Train Trip,Station3,Station9,203880,208140
Train_3,Light Travel,Station9,Station9,203940,203940
Train_28,Light Travel,Station17,Station17,204240,204240
Train_3,Train Trip,Station9,Station19,204480,204840
Train_17,Light Travel,Station3,Station3,204480,204480
Train_8,Light Travel,Station3,Station3,204660,204660
Train_26,Light Travel,Station9,Station9,204720,204720
Train_13,Light Travel,Station17,Station17,204720,204720
Train_5,Light Travel,Station21,Station21,204840,204840
Train_3,Light Travel,Station19,Station19,204840,204840
Train_21,Train Trip,Station25,Station24,205020,205560
Train_15,Train Trip,Station1,Station17,205020,208320
Train_11,Light Travel,Station1,Station1,205320,205320
Train_13,Train Trip,Station17,Station1,205560,208920
Train_5,Train Trip,Station21,Station17,205560,210120
Train_2,Train Trip,Station24,Station17,205560,211440
Train_21,Light Travel,Station24,Station24,205560,205560
Train_17,Train Trip,Station3,Station22,205680,213720
Train_26,Train Trip,Station9,Station3,205740,210060
Train_8,Train Trip,Station3,Station18,205860,214140
Train_4,Light Travel,Station26,Station26,206160,206160
Train_18,Light Travel,Station3,Station3,206460,206460
Train_27,Light Travel,Station22,Station22,206520,206520
Train_1,Light Travel,Station17,Station17,206520,206520
Train_9,Train Trip,Station18,Station3,206820,215280
Train_6,Light Travel,Station18,Station18,207120,207120
Train_28,Train Trip,Station17,Station21,207360,212040
Train_18,Train Trip,Station3,Station9,207480,211740
Train_12,Light Travel,Station9,Station9,207540,207540
Train_4,Train Trip,Station26,Station30,207720,210900
Train_29,Light Travel,Station17,Station17,207840,207840
Train_22,Light Travel,Station3,Station3,208080,208080
Train_14,Light Travel,Station9,Station9,208140,208140
Train_29,Train Trip,Station17,Station31,208200,208380
Train_15,Light Travel,Station17,Station17,208320,208320
Train_29,Light Travel,Station31,Station31,208380,208380
Train_10,Light Travel,Station21,Station21,208440,208440
Train_11,Train Trip,Station1,Station17,208620,211920
Train_13,Light Travel,Station1,Station1,208920,208920
Train_15,Train Trip,Station17,Station1,209160,212520
Train_10,Train Trip,Station21,Station17,209160,213720
Train_14,Train Trip,Station9,Station3,209340,213660
Train_27,Train Trip,Station22,Station17,209340,215040
Train_22,Train Trip,Station3,Station18,209460,217740
Train_26,Light Travel,Station3,Station3,210060,210060
Train_5,Light Travel,Station17,Station17,210120,210120
Train_21,Train Trip,Station24,Station25,210300,210960
Train_16,Light Travel,Station24,Station24,210300,210300
Train_6,Train Trip,Station18,Station3,210420,218880
Train_23,Light Travel,Station18,Station18,210540,210540
Train_29,Train Trip,Station31,Station17,210900,211140
Train_4,Light Travel,Station30,Station30,210900,210900
Train_5,Train Trip,Station17,Station21,210960,215640
Train_21,Light Travel,Station25,Station25,210960,210960
Train_26,Train Trip,Station3,Station9,211080,215340
Train_29,Light Travel,Station17,Station17,211140,211140
Train_29,Train Trip,Station17,Station24,211440,217500
Train_2,Light Travel,Station17,Station17,211440,211440
Train_7,Light Travel,Station3,Station3,211680,211680
Train_18,Light Travel,Station9,Station9,211740,211740
Train_11,Light Travel,Station17,Station17,211920,211920
Train_4,Train Trip,Station30,Station26,212040,215160
Train_28,Light Travel,Station21,Station21,212040,212040
Train_21,Train Trip,Station25,Station24,212220,212760
Train_13,Train Trip,Station1,Station17,212220,215520
Train_15,Light Travel,Station1,Station1,212520,212520
Train_11,Train Trip,Station17,Station1,212760,216120
Train_28,Train Trip,Station21,Station17,212760,217320
Train_16,Train Trip,Station24,Station17,212760,218640
Train_21,Light Travel,Station24,Station24,212760,212760
Train_12,Train Trip,Station9,Station3,212940,217260
Train_7,Train Trip,Station3,Station18,213060,221340
Train_14,Light Travel,Station3,Station3,213660,213660
Train_17,Light Travel,Station22,Station22,213720,213720
Train_10,Light Travel,Station17,Station17,213720,213720
Train_23,Train Trip,Station18,Station3,214020,222480
Train_8,Light Travel,Station18,Station18,214140,214140
Train_10,Train Trip,Station17,Station21,214560,219240
Train_14,Train Trip,Station3,Station9,214680,218940
Train_2,Train Trip,Station17,Station22,215040,220920
Train_27,Light Travel,Station17,Station17,215040,215040
Train_4,Light Travel,Station26,Station26,215160,215160
Train_9,Light Travel,Station3,Station3,215280,215280
Train_26,Light Travel,Station9,Station9,215340,215340
Train_13,Light Travel,Station17,Station17,215520,215520
Train_5,Light Travel,Station21,Station21,215640,215640
Train_15,Train Trip,Station1,Station17,215820,219120
Train_11,Light Travel,Station1,Station1,216120,216120
Train_27,Train Trip,Station17,Station1,216360,219720
Train_5,Train Trip,Station21,Station17,216360,220920
Train_26,Train Trip,Station9,Station3,216540,220860
Train_17,Train Trip,Station22,Station17,216540,222240
Train_9,Train Trip,Station3,Station18,216660,224940
Train_4,Train Trip,Station26,Station30,216720,219900
Train_12,Light Travel,Station3,Station3,217260,217260
Train_28,Light Travel,Station17,Station17,217320,217320
Train_21,Train Trip,Station24,Station25,217500,218160
Train_29,Light Travel,Station24,Station24,217500,217500
Train_8,Train Trip,Station18,Station3,217620,226080
Train_22,Light Travel,Station18,Station18,217740,217740
Train_28,Train Trip,Station17,Station21,218160,222840
Train_21,Light Travel,Station25,Station25,218160,218160
Train_12,Train Trip,Station3,Station5,218280,226320
Train_13,Train Trip,Station17,Station24,218640,224700
Train_16,Light Travel,Station17,Station17,218640,218640
Train_6,Light Travel,Station3,Station3,218880,218880
Train_14,Light Travel,Station9,Station9,218940,218940
Train_15,Light Travel,Station17,Station17,219120,219120
Train_10,Light Travel,Station21,Station21,219240,219240
Train_21,Train Trip,Station25,Station24,219420,219960
Train_11,Train Trip,Station1,Station17,219420,222720
Train_27,Light Travel,Station1,Station1,219720,219720
Train_4,Light Travel,Station30,Station30,219900,219900
Train_15,Train Trip,Station17,Station1,219960,223320
Train_10,Train Trip,Station21,Station17,219960,224520
Train_29,Train Trip,Station24,Station3,219960,228240
Train_21,Light Travel,Station24,Station24,219960,219960
Train_18,Train Trip,Station9,Station3,220140,224460
Train_6,Train Trip,Station3,Station18,220260,228540
Train_26,Light Travel,Station3,Station3,220860,220860
Train_2,Light Travel,Station22,Station22,220920,220920
Train_5,Light Travel,Station17,Station17,220920,220920
Train_4,Train Trip,Station30,Station26,221040,224160
Train_22,Train Trip,Station18,Station3,221220,229680
Train_7,Light Travel,Station18,Station18,221340,221340
Train_16,Train Trip,Station17,Station21,221760,226440
Train_26,Train Trip,Station3,Station5,221880,229500
Train_5,Train Trip,Station17,Station22,222240,228120
Train_17,Light Travel,Station17,Station17,222240,222240
Train_23,Light Travel,Station3,Station3,222480,222480
Train_25,Train Trip,Station9,Station3,222540,226260
Train_11,Light Travel,Station17,Station17,222720,222720
Train_28,Light Travel,Station21,Station21,222840,222840
Train_17,Train Trip,Station17,Station9,222960,229260
Train_27,Train Trip,Station1,Station17,223020,226320
Train_15,Light Travel,Station1,Station1,223320,223320
Train_11,Train Trip,Station17,Station1,223560,226920
Train_28,Train Trip,Station21,Station17,223560,228120
Train_14,Train Trip,Station9,Station3,223740,228060
Train_2,Train Trip,Station22,Station3,223740,231840
Train_23,Train Trip,Station3,Station18,223860,232140
Train_4,Light Travel,Station26,Station26,224160,224160
Train_18,Light Travel,Station3,Station3,224460,224460
Train_10,Light Travel,Station17,Station17,224520,224520
Train_21,Train Trip,Station24,Station25,224700,225360
Train_13,Light Travel,Station24,Station24,224700,224700
Train_7,Train Trip,Station18,Station3,224820,233280
Train_9,Light Travel,Station18,Station18,224940,224940
Train_10,Train Trip,Station17,Station21,225360,230040
Train_21,Light Travel,Station25,Station25,225360,225360
Train_3,Train Trip,Station19,Station9,225480,225780
Train_18,Train Trip,Station3,Station5,225480,233520
Train_3,Light Travel,Station9,Station9,225780,225780
Train_1,Train Trip,Station17,Station24,225840,231900
Train_8,Light Travel,Station3,Station3,226080,226080
Train_3,Train Trip,Station9,Station3,226140,229860
Train_25,Light Travel,Station3,Station3,226260,226260
Train_12,Light Travel,Station5,Station5,226320,226320
Train_27,Light Travel,Station17,Station17,226320,226320
Train_16,Light Travel,Station21,Station21,226440,226440
Train_21,Train Trip,Station25,Station24,226620,227160
Train_15,Train Trip,Station1,Station17,226620,229920
Train_11,Light Travel,Station1,Station1,226920,226920
Train_20,Train Trip,Station28,Station9,226980,232920
Train_12,Train Trip,Station5,Station3,226980,235260
Train_27,Train Trip,Station17,Station1,227160,230520
Train_16,Train Trip,Station21,Station17,227160,231720
Train_13,Train Trip,Station24,Station3,227160,235440
Train_21,Light Travel,Station24,Station24,227160,227160
Train_25,Train Trip,Station3,Station22,227280,235320
Train_19,Train Trip,Station9,Station3,227340,231660
Train_8,Train Trip,Station3,Station18,227460,235740
Train_4,Train Trip,Station26,Station30,227520,230700
Train_14,Light Travel,Station3,Station3,228060,228060
Train_5,Light Travel,Station22,Station22,228120,228120
Train_28,Light Travel,Station17,Station17,228120,228120
Train_29,Light Travel,Station3,Station3,228240,228240
Train_9,Train Trip,Station18,Station3,228420,236880
Train_6,Light Travel,Station18,Station18,228540,228540
Train_14,Train Trip,Station3,Station11,228900,237120
